season_number,season_id,team_id,team_name,is_ai,roster_count,injuries_created,injuries_minor,injuries_medium,injuries_major,training_injuries,match_injuries,active_injuries,active_medium_major_injuries,avg_max_body_wear,max_body_wear,players_body_wear_over_70,players_body_wear_over_90
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,00983e2e-e8bd-47be-a022-5774b994caa7,蓝黑战士,True,16,4,4,0,0,3,1,0,0,3.39,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,0192de1b-b1f4-4f4b-af0f-934452bda0d1,武当太极,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,02674860-147a-44e2-843a-da5f0e9f81bc,蓝宝石海,True,16,5,3,2,0,1,4,0,0,5.03,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,03832f41-a31c-4d42-a687-158df7a831d7,魔毯飞行,True,16,6,6,0,0,3,3,0,0,2.27,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,090b2c3b-fb42-4eaa-a978-2463ed4dc234,玄武镇海,True,16,3,3,0,0,0,3,0,0,2.29,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,0a5b6a82-d483-486a-9d11-592a154fbf0c,绿洲驼队,True,16,4,4,0,0,4,0,0,0,4.11,4.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,0fc36386-3ee4-4343-9c56-3b6ccc661da3,猎豹闪电,True,17,5,3,1,1,1,4,0,0,2.48,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1135d594-4576-4c49-8126-ef5d77f4c9de,烈焰狂狮,True,16,1,1,0,0,1,0,0,0,3.13,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,11bbc8df-418e-40ea-a638-3ee287139ed6,雪豹冰山,True,15,3,3,0,0,3,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,121a8ce8-a60e-4dbc-8943-f888ae0138df,波斯勇士,True,16,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,12b9b35d-129c-462a-b966-ec1e353e0928,苍鹰搏兔,True,16,3,3,0,0,2,1,0,0,2.19,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,13ff2225-f620-4205-8acb-fc3b5053862a,非洲犀牛,True,16,5,5,0,0,4,1,0,0,3.19,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,163b7787-c249-4bfa-8242-a0f2b860d2cf,大地之力,True,16,2,2,0,0,1,1,0,0,6.1,8.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1737da78-c242-462b-8962-3694873576be,雄鹰法兰,True,16,6,6,0,0,4,2,0,0,3.17,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,18090434-c547-4e31-bc35-c7efb038c31d,宇宙巴萨,True,16,8,7,1,0,1,7,0,0,1.36,3.39,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1950e07c-a077-441f-b406-16b12daa45c7,西班牙人,True,16,5,5,0,0,3,2,0,0,3.33,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,19d4e548-1c7f-4706-a0df-f0446a99c617,金豹捕猎,True,16,7,6,1,0,5,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1a3f033a-4e73-46cb-8f58-d20c32e04fd2,西域雪狼,True,16,2,1,1,0,1,1,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1c91e42f-e538-4301-89c5-50c7324055dc,高乔骑士,True,16,5,3,1,1,2,3,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1e00f974-ec58-4b4c-be20-faf412d9027e,汉诺威红,True,16,4,4,0,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1f522e60-e720-4a28-a30d-1352879957b4,弯月之星,True,17,3,3,0,0,0,3,0,0,1.39,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,1fc0382f-e8e4-4817-8a9b-86acd3f47e81,冰狼踏雪,True,17,1,1,0,0,0,1,0,0,1.41,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,20979679-9c36-4bfc-8639-cd644706a4f1,皇家社会,True,16,4,4,0,0,4,0,1,0,3.19,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2125a9ec-76c0-4c3f-90e8-039afd4c2e5e,山楂球西布,True,16,1,1,0,0,0,1,0,0,2.33,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,225a9ffb-e671-4019-93cc-cbc6572216de,草原猎鹰,True,16,3,3,0,0,3,0,0,0,0.15,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,23d24ae7-74bc-4ad2-9b70-0df8e9f10c5d,威尼斯假,True,16,6,6,0,0,2,4,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,242e04d1-fbaf-4773-9832-f963bb36cdbf,贝都因骑,True,16,5,4,1,0,1,4,0,0,1.2,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2465461a-8563-46cd-873a-baaa6a467841,大流士王,True,16,1,1,0,0,1,0,0,0,3.21,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,246f43f2-0e83-4eb6-8f73-abd9beda391d,蓝月亮城,True,17,3,3,0,0,1,2,0,0,1.25,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,249c854a-a6cf-4ef6-b379-4253c33a08f4,非洲猎豹,True,16,4,4,0,0,3,1,0,0,1.35,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,24ee4c01-522f-45bb-b7b2-f6a47a1598d3,罗马狼王,True,16,4,4,0,0,2,2,0,0,1.31,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2678b819-3da4-4304-a4fc-0973fd2f630e,塞伦盖蒂,True,16,1,1,0,0,1,0,0,0,4.79,7.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,274fc978-b187-40f1-ab2e-8de5ba54d181,天然气王,True,16,1,1,0,0,0,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,27550134-d903-4055-ab54-4af1341d4314,撒哈拉驼,True,16,6,5,1,0,3,3,0,0,2.73,22.98,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,278885b1-f652-4775-92de-8dcd14d9bc93,图阿雷格,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,27a76999-b51f-4c41-b3d6-da7989a5c411,黑虎掏心,True,17,3,2,1,0,1,2,0,0,1.68,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,296adf8c-b827-4c9d-8bb5-41e1f387f372,水豚憨态,True,16,3,3,0,0,3,0,0,0,1.29,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2aab03b8-1a68-409b-b46b-324058dca0c6,科隆山羊,True,15,5,5,0,0,5,0,0,0,0.56,8.35,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2b6cd430-daf3-4110-b52c-78be813d14e5,刚果王国,True,16,3,3,0,0,3,0,0,0,0.96,11.36,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2d385586-589a-4f5c-8534-6ff244cf310c,阿拉伯夜,True,17,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2e48ed42-88f4-4899-9cf5-ecad75931d4a,北方苍狼,True,16,4,3,1,0,1,3,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2e94468c-2436-4f60-80d5-78d7147a1bb6,石化巨人,True,16,4,2,2,0,2,2,0,0,0.42,6.65,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2f61c6ea-7c93-4f2f-807a-9c17b26fd688,长颈鹿颈,True,16,6,5,0,1,3,3,0,0,0.75,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,2fa52165-4377-45e5-8d06-9e18100f6c99,北海苍龙,True,16,4,4,0,0,2,2,0,0,2.15,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,317e8d83-dc2d-4179-8a43-55ef610cd565,沙滩足球,True,17,3,2,1,0,2,1,0,0,2.95,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,33e39c40-1488-4a7e-8145-00280a237aed,花车巡游,True,16,3,3,0,0,3,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3616958e-ca58-4b30-91ed-d810a9409d5b,大津巴布,True,17,5,5,0,0,5,0,0,0,0.15,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,37af924e-79a8-4895-8c85-c8c3a43d0ce0,马赛马拉,True,15,3,3,0,0,3,0,0,0,2.23,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,37d0221b-b783-41ef-ba45-4afbadfcca2e,黑金帝国,True,17,2,2,0,0,2,0,0,0,0.15,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,37e823df-a354-48ba-9cb9-a5f2aa80b09e,单峰快驼,True,16,6,5,1,0,4,2,0,0,2.39,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3850a89f-9b56-43e4-886c-b239f5a141b1,喜鹊纽卡,True,16,3,2,0,1,2,1,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3af34a43-f7c8-4a10-833e-b929ef808f8f,黄色潜水艇,True,16,1,1,0,0,1,0,0,0,3.23,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3b81880a-c267-41f8-842f-be557a392611,累西腓鼓,True,16,2,2,0,0,1,1,0,0,2.29,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3c35e50c-47f9-4e79-bdf1-a0368ab99700,骆驼骑士,True,16,2,2,0,0,0,2,0,0,0.95,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3cf98f89-d3ee-4eb1-add3-d165adc163da,树懒慢动,True,15,4,4,0,0,3,1,0,0,0.08,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3d74852b-cef9-4536-90d3-ab20c3f1d39a,青金石蓝,True,16,0,0,0,0,0,0,0,0,3.23,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3d7c7ccd-3c62-49de-af2b-51d1b186ca84,西域猛虎,True,16,4,2,2,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3e90263d-9aa2-495f-9391-402267f48e45,水手桑普,True,15,3,3,0,0,3,0,0,0,3.46,7.91,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,3f143543-33be-40b5-9675-d1e965a811eb,东方雄狮,True,15,2,2,0,0,1,1,0,0,0.87,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4158ea87-e495-4b6a-a108-54d8bfaaa5e3,野马奔腾,True,16,4,4,0,0,4,0,1,0,0.88,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,417aede9-0129-47b2-937c-94eb89a7d0d8,管道巨头,True,16,3,3,0,0,3,0,0,0,4.44,4.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,438bcce8-4e5c-401e-b640-9593bfb14368,咖啡起源,True,16,4,4,0,0,3,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,45ade8e1-b205-4af3-86af-8250a7841af4,麦加朝圣,True,16,6,5,1,0,4,2,1,0,2.28,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,45bfbd60-df67-43c9-9d4a-b721c3b9ded4,Medina之光,True,16,10,7,3,0,5,5,0,0,0.14,2.22,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,45e56362-3964-4c3e-8f54-f651ae5c735a,水晶石透,True,16,6,5,1,0,2,4,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,461cbc97-34f7-4cc7-98c0-f5057949a243,五人制王,True,16,5,4,1,0,3,2,0,0,0.43,6.94,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4a8567a0-344b-4573-a764-34d83833628f,雪虎踏山,True,16,3,3,0,0,3,0,0,0,0.71,8.95,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4a946e10-f770-42df-a073-e0ff24ad6c3f,烈焰红唇,True,16,4,4,0,0,3,1,0,0,2.83,26.05,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4a9502a1-912e-4f71-b915-f14f10dc76a2,安第斯山,True,17,4,4,0,0,4,0,0,0,2.18,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4bf730ae-744d-4cf9-bfed-069e72cb7222,中原飞虎,True,16,2,2,0,0,1,1,0,0,3.23,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4cdd75e5-7d1a-4faa-ba6e-b467d791430a,快乐足球,True,17,5,5,0,0,2,3,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4d69f07c-49fa-4fc4-871e-38f57ee93c13,美丽游戏,True,16,8,7,1,0,5,3,1,0,2.89,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4d8043ee-95c3-43c9-9652-ff2812f0b778,紫气东来,True,16,2,2,0,0,1,1,0,0,0.65,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4e73d656-18e4-47b7-839f-d07b94c13336,莫莫之王,True,16,4,2,2,0,1,3,0,0,1.39,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4eb8d514-91aa-49bb-a361-7b52f7960471,奥格斯堡,True,17,10,8,1,1,5,5,0,0,0.62,10.57,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,4f4050d5-a81e-4f2c-9fe4-3b691e3a8bb3,床单军团,True,17,1,0,1,0,0,1,0,0,3.09,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,52ac1303-aa48-47c0-abfc-e1565cd83a2c,小辣椒莱,True,16,2,2,0,0,2,0,0,0,0.71,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,546f1283-41ba-44fc-8ae4-c2f349eab730,铁甲战狮,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,55d3b2ad-6730-4fdb-9a5e-3fa20c0ee991,布宜诺斯,True,16,6,4,2,0,2,4,0,0,2.31,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,5607bb46-3924-4699-a221-28b6e75fb2ee,智利红酒,True,16,5,3,0,2,2,3,0,0,0.15,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,56110445-240a-45bb-8e2f-1dee3d3e7825,金鹰破晓,True,16,6,4,0,2,2,4,0,0,2.36,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,564a5213-4a71-4545-bd52-b2958bcdcb5c,苍穹雄鹰,True,16,4,3,1,0,3,1,0,0,2.54,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,56a4d6dd-79ee-4536-bf12-9873eff15482,寒冰领域,True,16,3,2,0,1,1,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,576a1500-e80b-488e-84a4-4d30d5c9f8e2,萨尔瓦多,True,16,2,2,0,0,1,1,0,0,1.33,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,58c7685d-d70a-4db2-ba81-82ec60565630,流水无痕,True,15,5,5,0,0,2,3,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,595645b3-210a-45b7-9719-8194d843afcc,桑巴学校,True,16,4,3,1,0,3,1,0,0,1.2,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,59ddcaef-f19f-464e-b647-87378c8e0340,炼油大师,True,15,4,4,0,0,3,1,0,0,0.89,10.86,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,5d26cab3-5840-4ddc-911e-96966cd04aed,幽冥鬼狼,True,15,6,6,0,0,4,2,0,0,0.01,0.16,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,5d916859-a4e4-4f4e-b5f5-183e781c1b9f,云豹穿林,True,16,0,0,0,0,0,0,0,0,1.29,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,5dbc0c0c-5cae-47c9-b6cb-c56edc170a86,南海蛟龙,True,16,4,4,0,0,3,1,0,0,2.39,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,5e79a306-a1b5-4379-a96b-59bc3b243b7f,桑巴舞者,True,15,1,1,0,0,1,0,0,0,1.6,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,5edb33b0-4b3b-48b7-bddd-2f6b9065fd7b,金字塔尖,True,16,2,2,0,0,2,0,0,0,0.71,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6060f7cb-6bbf-4c2f-b3fc-230422f4ac95,清真美食,True,16,4,1,2,1,0,4,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,60a04a4b-6df1-4e32-a7bc-68776a385a86,设拉子酒,True,16,5,4,1,0,3,2,0,0,0.78,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,61ab2691-a159-4e1a-a1d7-4a16c903ab94,沙漠玫瑰,True,16,3,3,0,0,2,1,0,0,1.33,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,620ab27f-f4c9-484d-ad85-b88180b2bf58,马里帝国,True,16,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,623c06a9-a30a-4bd4-8e29-48f10df92c69,那不勒斯,True,15,1,1,0,0,0,1,0,0,0.08,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6389f794-4ebc-4cd5-a507-216bfbad5745,马丘比丘,True,16,1,0,1,0,0,1,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6493de21-509e-4109-afcf-ce60120ae37d,里约狂欢,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,676a5416-929a-4ae2-aaea-2adafe7e7f70,丝路驼铃,True,16,1,1,0,0,0,1,0,0,3.35,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,68694a58-7731-42d2-8dcf-c6f25948a2af,马穆鲁克,True,16,4,4,0,0,3,1,0,0,0.76,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,68bf5a52-1c38-4b6c-b3e4-4ab1b7c50cfe,东北虎啸,True,17,3,2,1,0,2,1,0,0,2.93,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6907c429-2dbb-4fbc-9055-1164a7af9ffa,银龙出海,True,17,5,4,1,0,3,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,694d2373-8e8d-498c-a51f-90db06f1ff51,蓝衣军团,True,16,2,1,1,0,0,2,0,0,1.41,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6a5387c1-7798-4d0b-aef5-87865e2df24f,伊斯法罕,True,16,2,1,1,0,1,1,0,0,0.2,2.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6b4393e6-c532-409b-be86-40c3930ee94b,红宝石矿,True,16,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6cce5283-6611-4cb8-8b9d-a747fb9a7b5d,华南虎威,True,16,3,2,1,0,1,2,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6e4c18ef-22ee-42dc-996a-5d28e2e51aed,大马士革,True,15,2,2,0,0,1,1,0,0,1.36,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,6faf8572-3a96-4145-b8f5-3b8304fc486f,白虎啸天,True,16,3,3,0,0,2,1,0,0,2.43,18.18,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,71c88dd9-84d5-4415-8a2e-0393e0a55b8d,铁锤帮西汉,True,16,3,3,0,0,2,1,0,0,2.23,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,727ee9ce-e0e3-48c4-95a3-c8c8e3976150,金刚鹦鹉,True,16,3,3,0,0,2,1,0,0,3.26,16.35,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7362d4e1-093b-469d-b35c-3b9df1e7f633,斗牛士团,True,16,2,2,0,0,1,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,73ad676d-fae2-4a8a-b69d-06d881cb694c,撒哈拉南,True,16,4,4,0,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,76ea894a-a987-4cc7-84b6-efbaa896d142,维多利亚,True,15,2,1,1,0,1,1,0,0,2.31,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,77c184eb-17cd-4a60-b1ef-d2d25d067708,绿松石绿,True,16,6,5,1,0,2,4,0,0,4.18,4.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7987e549-b84a-4aa9-9c81-9eb88cd8e9ab,萨拉丁军,True,16,2,2,0,0,1,1,0,0,1.28,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,79ff5611-2f63-4a90-9948-420586063a5f,白虹贯日,True,16,3,3,0,0,1,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7afb3a3e-6663-4edc-b70c-e13ed8981547,金虎啸月,True,16,3,2,0,1,2,1,0,0,0.25,3.03,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7b0ab1d7-80c9-4fc1-a7d0-99de970e3d88,星月传奇,True,17,0,0,0,0,0,0,0,0,2.12,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7d71e69b-29f1-4c7d-8de4-bc6a2dccf449,朱雀焚霞,True,15,4,4,0,0,2,2,0,0,2.29,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7dc1a3a9-470b-4a15-af2b-fed9f7ca88a6,十字军东,True,16,3,2,1,0,0,3,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7dc3c021-193d-416e-bc57-45e6d3ed8e01,非洲雄狮,True,14,3,3,0,0,0,3,0,0,0.76,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,7fb53f55-06b4-4131-a874-be848d281649,峨眉女侠,True,16,3,3,0,0,3,0,0,0,0.25,3.93,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,80130085-d12e-47ab-81f1-c0b8fa674a06,街球之王,True,16,1,1,0,0,1,0,0,0,2.23,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8346aebc-cac4-49bf-a1e2-6fdf6fdc9a60,飓风之眼,True,17,2,2,0,0,1,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,84567e7d-096b-4367-b958-4abdbaecad31,乞力马扎,True,14,1,1,0,0,1,0,0,0,4.96,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,86036b21-4fa9-47dc-a2fd-9728e0e18feb,红黑恶魔,True,16,2,2,0,0,2,0,0,0,1.02,16.39,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8698b7c7-8ee5-457a-beff-b198b61d6c98,南部之星,True,16,1,1,0,0,1,0,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8705046a-c699-4ed3-a2a3-bbb9e40e06b3,双峰巨驼,True,16,3,2,1,0,1,2,0,0,1.39,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8900177a-c5ca-40ad-bc40-e240fd6f2d9e,巨象踏天,True,16,4,4,0,0,4,0,0,0,0.43,6.9,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,89bd5a4e-fd08-4203-b76e-a76e5e40e750,驼峰运输,True,15,0,0,0,0,0,0,0,0,2.12,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8be9eaf8-038f-4155-ab53-13acbff4a34e,凤凰涅槃,True,15,4,4,0,0,3,1,0,0,3.38,19.43,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8c09e83c-4838-4d81-ac1d-2fc8970b5996,华山剑客,True,16,3,1,0,2,0,3,0,0,0.16,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8c4bd183-3537-499a-a857-36da5ee3fcb8,天方夜谭,True,16,2,2,0,0,1,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,8d55034d-d964-4216-a678-6b492b254d3a,金狼逐日,True,17,3,3,0,0,2,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,90127a81-e457-4c9d-9981-9a1d54ee9dc9,石油大亨,True,17,4,4,0,0,3,1,0,0,3.86,4.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,902585f2-0a29-457b-a8a7-6231e080c089,辛巴达航,True,16,4,2,2,0,0,4,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9192b63a-62eb-41f8-8294-4e8ed7b21cc4,银狼啸天,True,16,6,6,0,0,5,1,0,0,1.57,25.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,93d4a341-f696-4847-9963-39f49030f4c9,太妃糖埃弗,True,15,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,93f33371-f5bd-4f80-8652-b48419599822,雪山神鹰,True,17,4,2,1,1,1,3,0,0,1.21,1.59,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,95d02f9a-0c37-49b7-9a61-518ac5f7ef2c,复活节岛,True,16,5,3,1,1,2,3,0,0,0.16,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,95e4042e-52de-4df6-b5c9-7bc15fe0e2c6,库尔德勇,True,16,2,2,0,0,2,0,0,0,2.31,11.32,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,97bd3ccc-820c-47fd-8ff0-1acbd2dd5b90,水蟒巨蛇,True,15,3,2,0,1,2,1,0,0,5.07,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,985d0af0-92b6-4101-a859-b4b3ade0c9c4,少林武僧,True,17,1,1,0,0,1,0,0,0,4.25,6.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,98d30838-3492-4b0c-8322-4314995bd393,一千零一夜,True,17,3,3,0,0,1,2,0,0,3.22,4.8,0,0
